日期,账号,标题,链接,摘要,标签,正文,来源
2026-08-04 11:05:05  +0800,36氪,36氪首发 | 两位“三清”博士联合创业做空间态势感知服务，完成数千万天使+轮融资,https://36kr.com/p/3924634192673153?f=rss,,,"<p>作者&nbsp;|&nbsp;乔钰杰</p>
  <p>编辑&nbsp;|&nbsp;袁斯来</p>
  <p>硬氪获悉，空间态势感知公司「清博空天」近日完成数千万元天使+轮融资。本轮融资由明荟投资领投，兴湘投资、泰亚投资共同参与。Maple Pledge 枫承资本出任私募股权融资顾问。本轮资金将主要用于空间目标监测网络建设、空间态势感知算法平台迭代、核心技术团队扩充及重点客户开拓。</p>
  <p>随着低轨卫星和空间碎片数量快速增长，近地轨道正在变得更加拥挤，卫星碰撞风险随之提升，空间态势感知（Space Situational Awareness，SSA）逐渐成为卫星运营的重要基础能力。</p>
  <p>此前，国内空间目标监测、轨道预警等任务主要由国家级科研与工程体系承担。但随着商业航天进入规模化发展阶段，大量商业卫星进入轨道运行，卫星运营方对于碰撞预警、轨道安全管理等服务的需求不断增加，市场亟需商业化空间态势感知解决方案。</p>
  <p>清博空天成立于2025年8月，是一家专注于太空安全领域的科技服务公司，主要面向卫星运营方、星座建设方等客户，为在轨卫星提供空间态势感知、空间碎片监测以及碰撞预警服务。</p>
  <p>空间态势感知解决的是“看清太空、预测风险”的问题，它可以类比为地面交通中的地图导航系统，高德地图关注的是城市道路中的车辆流动，而SSA关注的是近地轨道中的“星流”；天网系统通过海量数据识别风险目标，而SSA则需要在轨道环境中预测卫星之间可能发生的碰撞风险。</p>
  <p class=""image-wrapper""><img src=""https://img.36krcdn.com/hsossms/20260804/v2_417460d9d05146619a1941f2534593f9@5920579_oswg383119oswg868oswg482_img_000?x-oss-process=image/format,jpg/interlace,1"" /></p>
  <p class=""img-desc"">（图源/企业）</p>
  <p>公司两位联合创始人曾毅强、班曹活均为清华大学“三清”博士（本硕博阶段均就读于清华大学），长期从事航天动力学、空间态势感知相关研究。其中，班曹活曾参与空间站精密定轨预报相关工作。清华大学航空航天学院宝音教授作为两人的共同博士导师，目前担任清博空天首席战略科学家，为公司在航天动力学与空间安全方向提供战略和技术指导。</p>
  <p class=""image-wrapper""><img src=""https://img.36krcdn.com/hsossms/20260804/v2_c0e90809488a47159a812c2a2e0a80a5@5920579_oswg589124oswg868oswg578_img_000?x-oss-process=image/format,jpg/interlace,1"" /></p>
  <p class=""img-desc"">（图源/企业）</p>
  <p>公司的创始人曾毅强博士期间的主要研究方向为空间态势感知，解决了我国某重点卫星的核心太空安全问题，相关成果得到工程化落地和批量部署，获得某部科学技术进步奖。</p>
  <p>公司联合创始人班曹活曾参与空间站的精密定轨与预报工作，通过融合历史数据、实测大气密度数据及现有大气密度模型，构建了新型修正模型，将空间站定轨预报一天的精度提升至500米，使其年均碰撞规避次数从三十余次降至3至5次，大幅降低了运营成本和操作风险。工作贡献获得中国科学院的付费订单和书面表彰。</p>
  <p>曾毅强介绍称，目前公司已经建成空间态势感知数据服务平台，并实现对下游重点客户的商业化服务。为了进一步提升平台服务能力和服务质量，公司正在建设天地一体化的监测体系，包括光学望远镜、无线电监测设备以及相控阵雷达等多种数据采集方式。</p>
  <p>在空间态势感知领域，数据采集只是第一步。达标的原始观测数据在经过轨道计算、目标识别、风险分析等多个环节处理后，才能转化为实际可用的决策信息。清博空天团队在数据处理、分析和应用环节拥有世界领先的核心优势。</p>
  <p>商业化方面，清博空天目前已与我国某巨型星座运营企业围绕软件系统和数据服务开展业务合作，提供接口建设和标准化碰撞预警信息服务。目前相关系统正在进行测试，后续将长期为客户提供碰撞预警信息服务。</p>
  <p><strong>以下是创始人问答节选：</strong></p>
  <p><strong>硬氪：相比于火箭制造和卫星通信，空间态势感知和预警在中国还处在更早期的阶段，商业公司在这个领域有什么优势？</strong><",rss
2026-08-04 10:59:50  +0800,36氪,36氪首发 | 为果链、头部灵巧手公司供货，新型减速器厂商完成超亿元融资，估值破10亿,https://36kr.com/p/3924628805351811?f=rss,,,"<p>作者&nbsp;|&nbsp;乔钰杰</p>
  <p>编辑&nbsp;|&nbsp;袁斯来</p>
  <p>硬氪获悉，精密减速器企业陶世智能科技有限公司（以下简称“陶世”）近日完成超亿元融资。本轮融资由国创集团，海川聚义，杭州众燊，新智资本参与，德太资本担任财务顾问。融资资金将主要用于产品研发、产线扩建以及机器人领域市场拓展。</p>
  <p>陶世成立于2016年，总部位于深圳，主要研发和生产正交90度微型减速器及机器人关节模组。公司核心产品为微型环面包络蜗轮蜗杆减速器，通过将减速与转角功能集成在单一结构中，实现更小体积、更高精度的动力传输。</p>
  <p>目前，陶世产品已进入多家消费电子与智能制造领域头部企业的供应链，并在人形机器人领域与近百家上下游企业建立合作。其中，面向灵巧手推出的关节模组已签署10万台供货协议，客户覆盖灵巧手产业链核心企业。</p>
  <p>随着人形机器人进入产业化阶段，核心零部件供应链正在加速成熟。行业数据显示，人形机器人中执行器系统（电机、减速器、丝杠等）约占整机成本45%，传感器系统约占15%，两者合计超过60%。作为连接动力源与执行端的核心部件，减速器承担着动力传递和精度控制作用，直接影响机器人关节的力量、速度、稳定性和灵活性。目前，减速器也是机器人产业链国产替代的重要环节之一。</p>
  <p>与传统谐波、RV、行星减速器不同，陶世选择的是正交传动路线。“传统方案中，要实现90度转向通常需要额外增加转角器，这种方式会带来体积增加、精度损失以及成本提升等问题。”陶世创始人陶玉龙向硬氪介绍。</p>
  <p class=""image-wrapper""><img src=""https://img.36krcdn.com/hsossms/20260804/v2_4892712f032541ed9fa28ea9f6975611@5920579_oswg321742oswg1080oswg496_img_000?x-oss-process=image/format,jpg/interlace,1"" /></p>
  <p class=""img-desc"">（图源/企业）</p>
  <p>陶世的技术基础来自环面包络蜗轮蜗杆结构。传统蜗轮蜗杆虽然天然具备正交传动能力，但由于通常采用单齿啮合方式，在微型化之后容易出现承载能力不足、效率下降以及寿命降低等问题。陶世通过优化齿面接触结构，引入环面包络设计，使多个齿同时参与传动，提高承载能力和传动稳定性。</p>
  <p class=""image-wrapper""><img src=""https://img.36krcdn.com/hsossms/20260804/v2_50efc4944cd540bdb18b64ab1ce1419d@5920579_oswg94990oswg641oswg406_img_000?x-oss-process=image/format,jpg/interlace,1"" /></p>
  <p class=""img-desc"">（图源/企业）</p>
  <p>为了实现量产，陶世从加工设备、检测体系、热处理工艺以及润滑材料等多个环节进行了自研开发。加工端，公司基于进口设备结构进行重新设计，开发7轴5联动磨削方案，解决环面蜗杆高精度加工难题；检测端，公司自主搭建测试设备，对产品精度、寿命和可靠性进行验证；同时，通过优化材料和润滑体系，提高产品运行效率和寿命。</p>
  <p>经过多年研发，陶世形成了一套围绕微型正交减速器的制造体系。目前，公司环面包络蜗轮蜗杆减速器相比传统方案体积缩小约40%，精度达到±0.5弧分左右，抗拉强度达到1300兆帕，寿命可达到1万小时。</p>
  <p>成立初期，陶世主要面向工业自动化市场。2024年，公司获得航天领域客户的首笔订单，并随后进入多家消费电子制造龙头企业的供应链体系，完成了产品在工业场景中的初步验证。</p>
  <p class=""image-wrapper""><img src=""https://img.36krcdn.com/hsossms/20260804/v2_f249eee5df624350979f6f8dbbbc4f04@5920579_oswg199287oswg1080oswg438_img_000?x-oss-process=image/format,jpg/interlace,1"" /></p>
  <p class=""img-desc"">（图源/企业）</p>
  <p>2025年，公司订单的进一步增长来自具身智能产业的发展。随着人形机器人产业进入商业化探索阶段，灵巧手逐渐成为产业链关注的核心部件之一。相比传统机械臂，人形机器人的灵巧手需要完成抓取",rss
2026-08-05 09:14:17  +0800,36氪,中信证券：传统主业稳健+AI收入渐显，美股应用软件迎来估值修复契机,https://36kr.com/newsflashes/3925919120259207?f=rss,,,36氪获悉，中信证券研报表示，当下“AI吞噬软件”叙事正在逐步证伪：龙头厂商收入与在手订单仍保持稳健增长，应用软件基本面尚未出现市场此前担忧的结构性失速；同时模型厂商通过嵌入CRM、ERP、ITSM和HCM等既有工作流推进企业级落地，传统软件厂商的数据、行业知识及客户服务能力仍构成核心壁垒。短期看，模型同质化属性提升、软件企业AI收入占比提升等有望推动美股软件板块估值持续向上修复。中期维度，板块能否由估值修复走向反转，仍取决于AI产品能否带动软件企业整体营收增速回升，未来1—2个季度可能是重要观察窗口。,rss
2026-08-05 09:12:51  +0800,36氪,“哲源科技”完成近2亿元A2轮融资,https://36kr.com/newsflashes/3925940167325829?f=rss,,,36氪获悉，北京哲源科技有限责任公司在A2轮获得近2亿人民币融资。本轮融资由圣湘生物携产业基金领投，中科创星作为老股东持续跟进，张江科投等联合跟投。本轮融资将主要用于高价值创新IP的持续产出与全球资产布局，以及基于生命世界模型驱动的AI4S平台升级。,rss
2026-08-05 09:03:40  +0800,36氪,分红回购持续推进，券商多管齐下增强投资者信心,https://36kr.com/newsflashes/3925915502852233?f=rss,,,从多家券商筹划回购事宜或披露股份回购最新进展，到2025年年度分红密集落地增强投资者获得感，近期上市券商提振投资者信心动作频频，部分券商控股股东计划增持股份，也向市场传递出对国内资本市场长期投资价值的看好。在业内人士看来，在市场风格经历再平衡的过程中，低估值、有业绩的券商板块具备修复空间，ROE持续创新高、业务结构持续优化、盈利成长性提升是券商板块估值提升的重要驱动因素。就投资布局而言，优质头部券商、一级投资具备特色的券商以及衍生品、财富管理等特色业务突出的中型券商值得关注。（中证报）,rss
2026-08-05 08:50:30  +0800,36氪,Lucid将在“运营重整”期间推迟推出平价电动车,https://36kr.com/newsflashes/3925900711442816?f=rss,,,Lucid 首席执行官周二表示，该公司计划于2027年下半年推出更实惠的电动汽车，将原定于今年晚些时候的上市计划推迟，目前公司正在进行重大业务审查并削减成本。作为公司所谓“ 运营重置” 计划的一部分，Lucid 计划今年节省14亿美元现金，主要通过削减产量和库存来实现，此前该公司第二季度亏损持续扩大。（新浪财经）,rss
2026-08-05 08:47:57  +0800,36氪,两市融资余额增加119.71亿元,https://36kr.com/newsflashes/3925915682322821?f=rss,,,36氪获悉，截至8月4日，上交所融资余额报13294.07亿元，较前一交易日增加61.49亿元；深交所融资余额报12547.38亿元，较前一交易日增加58.22亿元；两市合计25841.45亿元，较前一交易日增加119.71亿元。,rss
"Wed, 05 Aug 2026 08:13:50 +0800",极客公园,鸿蒙智行发布「竹知了」相关情况说明；小红书封禁 AI 毒动画，未成年陪聊等 10 万账号；马斯克财富缩水2.45万亿元｜极客早知道,http://www.geekpark.net/news/368389,,,"<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/4a/9a/4a9a88cfb9b2d46787e09c5ebfff24e1.png"" /></p>
<header>
<h2>​鸿蒙智行发布「竹知了」相关情况说明</h2>
</header>
<p>8 月 4 日晚，@ 鸿蒙智行发言人 发布关于近期「竹知了」相关网络信息的情况说明。</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/49/0a/490aa41a7023f588fbca02944c1368d5.png"" /></p>
<p>鸿蒙智行表示：长期以来，网络上持续存在恶意剪辑、仿冒相关高管声音、利用 AI 丑化肖像、虚假归因、侮辱诽谤等侵害个人合法权益的内容。我们一直依法开展日常取证和投诉。本次投诉是日常维权工作的一部分，针对的是具体侵权内容，并非针对「竹知了」玩具。</p>
<p>截至 8 月 4 日晚，共监测到相关网络信息累计 5.6 万余条。我们实际对其中 171 条具体侵权内容发起投诉，平台反馈下架 144 条。</p>
<p>经多部门复核，相关投诉均有明确侵权事实和留存证据，不存在仅为正常把玩、制作、展示或者销售「竹知了」的内容。我们未向任何电商平台投诉「竹知了」商品，也从未要求任何电商平台下架、停售该商品。网络上有关「全网下架」、「禁止销售」、「许多单纯展示玩具或分享童年回忆的普通视频也被连带下架，部分账号头像变灰、昵称被重置」等说法与事实不符。（来源：cnBeta）</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/bc/4a/bc4ac2035b7d267a044bbebd17e4972d.png"" /></p>
<h2>苹果向法院申请临时禁令，阻止 OpenAI 使用、披露其机密信息</h2>
<p>8 月 4 日，苹果当地时间周一向美国法院申请初步禁令，要求禁止两名前员工以及 OpenAI 获取、访问、使用或披露涉嫌属于苹果的机密信息。与此同时，苹果正推进其商业机密侵权诉讼。</p>
<p>与此同时，苹果周一还提交了一项加快证据开示程序的动议，要求被告提供与涉嫌访问苹果专有信息和商业机密相关的文件。</p>
<p>苹果还请求法院要求诉讼中涉及的两名前苹果员工刘畅（Chang Liu，音译）和唐坦（Tang Yew Tan，音译）接受庭前证词询问（deposition）。此外，苹果还要求 OpenAI 员工彭宇婷（Yu-Ting Peng，音译）以及另一位曾任职于苹果、目前供职于 OpenAI、但身份尚未公开的员工接受问询。</p>
<p>刘畅曾担任苹果高级系统电气工程师，唐坦则曾任苹果&nbsp;iPhone&nbsp;和 Apple Watch 产品设计副总裁。</p>
<p>苹果还要求 OpenAI 以及其商业硬件部门 io Products（同样被列为本案被告）的企业代表接受庭前证词询问。苹果在提交给法院的文件中表示：「如果法院不发布初步禁令，苹果将遭受无法弥补的损害。」</p>
<p>对此，OpenAI 当地时间周一晚间在一篇博客文章中回应称：「苹果申请初步禁令既基于错误信息，也完全没有必要，因为我们既没有，也不希望拥有苹果的任何商业机密。」（来源：IT 之家）</p>
<p>&nbsp;</p>
<h2>ChatGPT Atlas 浏览器 8 月 9 日停止服务，用户需 10 天内导出书签</h2>
<p>8 月 4 日，OpenAI 宣布 ChatGPT Atlas 将于 8 月 9 日正式停止服务，此后既不再推送功能更新，也不再修补安全漏洞，这款产品从 2025 年 10 月 21 日登陆 macOS 算起，满打满算才活了不到十个月。</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/86/2d/862d28ec0928ef5b500db756da10e8b6.png"" /></p>
<p>OpenAI 官方表示，ChatGPT Atlas 的所有数据不会自动迁移至新版 ChatGPT。如果用户希望保存过往书签、历史记录，则需要将其导出为 HTML 文件，再导入到 Chrome 等其他浏览器。</p>
<p",rss
"Tue, 04 Aug 2026 16:25:33 +0800",极客公园,飞书并入豆包：字节跳动的一次目标重塑,http://www.geekpark.net/news/368374,,,"<p>&nbsp;</p>
<p>头图来源：视觉中国</p>
<p style=""text-align: center;"">&nbsp;</p>
<p>7 月 30 日，字节跳动下发内部邮件，完成了近年来力度最大的一次 ToB 业务架构调整：飞书产品团队与豆包产品团队整合，成立新的豆包产品团队，由豆包负责人赵祺统筹，飞书负责人谢欣向其汇报；飞书商业化团队则与火山引擎整合，成立新的 ToB GTM 组织「创造力服务平台」，由火山引擎负责人谭待负责。</p>
<p>关于这次调整，字节暂时还没有对外给出系统性的解读，但如果我们站在今天这个时间节点去观察，这件事可能并不只是一次简单的部门合并、汇报关系变化或者组织架构调整，而有可能是飞书自诞生以来最根本的一次使命转向。</p>
<p>这件事背后，既藏着字节对 AI 未来的战略下注，也有着飞书这家从内生工具成长起来的产品，走到今天必须面对的关键转折点&mdash;&mdash;当先进企业最迫切的问题已经发生变化，飞书还能不能像它诞生时那样，率先定义问题，并提供一套更好的答案？</p>
<p>这可能才是这次调整真正值得讨论的地方。</p>
<h1>一、飞书来自于一次「目标创新」</h1>
<p>要读懂这次转折，或许要先把镜头拉远，回到飞书诞生的起点。</p>
<p>飞书最初并不是为了进入 ToB 市场而从零设计的产品。</p>
<p>2016 年前后，字节跳动正处于高速扩张期，员工、业务和地域边界迅速扩大，原有工具越来越难以承载这家公司的工作方式。信息散落在聊天、邮件、会议和文档里，上下文在层级传递中不断损耗，一线员工难以在离问题最近的地方做出判断。</p>
<p>既然外部没有合适的答案，就自己造一个。</p>
<p>飞书由此从内部效率工程中生长出来。它把字节已经验证过的一套组织实践&mdash;&mdash;信息透明、文档驱动、分布式决策与 OKR 对齐&mdash;&mdash;逐渐固化为产品。</p>
<p>从诞生第一天起，飞书就和传统 OA 产品走在两条完全不同的路上。它后来被概括为「Context, not Control」的理念，背后是一个不同的判断：组织生产力的损耗，不只来自员工是否执行到位，也来自他们是否获得了足够充分的上下文。</p>
<p>飞书真正的创新并不只是把聊天、文档、会议和日历放到了一起。更重要的是，它率先定义了一个有意义的问题：<strong>数字化时代，怎样让信息更充分地在组织中流动，让更多人能够自主决策？</strong></p>
<p>它也给出了一个经过自身验证的答案。</p>
<p>2019 年前后，这套在字节内部生长出来的产品与方法开始向外溢出。许多创业公司和知识密集型企业选择飞书，不只是因为产品体验更现代，也因为它们希望获得一部分「字节如何工作」的答案。</p>
<p>很多人至今仍对早期的飞书未来无限大会印象深刻。台上的主角是一批来自不同行业的客户。大家谈组织、谈协作、谈如何减少会议、如何让目标被更多人看见。看起来是在介绍软件，真正被传播的却是一套关于公司应该怎样工作的共同信念。</p>
<p>那毫无疑问是飞书最「锐利」的阶段。它用一个新的问题和一套新的答案，重塑了传统企业软件的管控逻辑。飞书早期的 PLG，也因此不只是产品驱动增长，更包含了一种世界观的自然扩散。</p>
<h1>二、当锐利进入厚重的现实</h1>
<p>一套新的方法被证明之后，产品终究要走进更大的市场。</p>
<p>飞书从协同办公进入组织管理，又继续深入业务管理。People、多维表格、项目和低代码等产品，让它不再只处理沟通和文档，而是进入招聘、绩效、门店、销售、研发与生产等具体流程。客户也从互联网公司扩展到汽车、消费零售和制造业。</p>
<p>这是一款企业软件成长的必经之路。</p>
<p>早期飞书像一把锥子，靠一个足够尖锐的判断，迅速刺穿旧有认知；进入更多行业之后，它面对的却是厚重的现实：复杂的权限、历史系统、采购流程、行业差异和长期交付。这个时候，只靠锐利已经不够，团队必须拿起锤子和锉刀，一下一下地往前推进。</p>
<p>飞书的定位变化，足以说明这条路径：从新一代协同办公，到组织管理，再到 2023 年提出「让业务先进一步」，它逐渐从输出一种组织世界观，下沉为解决企业每天面对的具体业务问题。</p>
<p style=""text-align: center;""><img alt=""在2023秋季飞书未来无限大会上，飞书CEO谢欣介绍飞书智能伙伴等系列AI产品新功能，推动企业从数字化向AI Ready迈进。"" src=""https://imgslim.geekpark.net/uploads/image/file/0c/9a/0c9a8b0b82f052b3778619",rss
"Tue, 04 Aug 2026 15:20:06 +0000",TechCrunch AI,Elon Musk spends half his time talking robots and AI on Tesla earnings calls,https://techcrunch.com/2026/08/04/elon-musk-spends-half-his-time-talking-robots-and-ai-on-tesla-earnings-calls/,,,An analysis of the last seven years of Tesla earnings calls shows just how little attention Musk pays to Tesla's car business.,rss
